Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward
deterministic_Scenario_00002,greedy_reactive,3,-10271.0,0.0,2,0.6615505218505859,9,0,0.6185358255451714,0,2,0.0,-10000,-1.0,0.0,-270.0,0
deterministic_Scenario_00002,greedy_reactive,4,-10271.0,0.0,2,0.7039282321929932,9,0,0.6185358255451714,0,2,0.0,-10000,-1.0,0.0,-270.0,0
deterministic_Scenario_00002,greedy_reactive,5,-10271.0,0.0,2,0.6824727058410645,9,0,0.6185358255451714,0,2,0.0,-10000,-1.0,0.0,-270.0,0
deterministic_Scenario_00003,myopic,1,19634.4,0.0,2,0.02611398696899414,9,1,0.6497716894977169,1,3,0.0,-10000,0.0,4.4,-270.0,30000
deterministic_Scenario_00003,myopic,2,19634.4,0.0,2,0.029161930084228516,9,1,0.6497716894977169,1,3,0.0,-10000,0.0,4.4,-270.0,30000
deterministic_Scenario_00003,myopic,3,19634.4,0.0,2,0.04941987991333008,9,1,0.6497716894977169,1,3,0.0,-10000,0.0,4.4,-270.0,30000
deterministic_Scenario_00003,myopic,4,19634.4,0.0,2,0.030660390853881836,9,1,0.6497716894977169,1,3,0.0,-10000,0.0,4.4,-270.0,30000
deterministic_Scenario_00003,myopic,5,19634.4,0.0,2,0.034607887268066406,9,1,0.6497716894977169,1,3,0.0,-10000,0.0,4.4,-270.0,30000
deterministic_Scenario_00003,proactive,1,-15270.0,0.0,3,0.03366589546203613,9,0,0.6239019879796578,0,3,0.0,-15000,0.0,0.0,-270.0,0
deterministic_Scenario_00003,proactive,2,-15270.0,0.0,3,0.0333404541015625,9,0,0.6239019879796578,0,3,0.0,-15000,0.0,0.0,-270.0,0
deterministic_Scenario_00003,proactive,3,-15270.0,0.0,3,0.0313258171081543,9,0,0.6239019879796578,0,3,0.0,-15000,0.0,0.0,-270.0,0
deterministic_Scenario_00003,proactive,4,-15270.0,0.0,3,0.03835606575012207,9,0,0.6239019879796578,0,3,0.0,-15000,0.0,0.0,-270.0,0
deterministic_Scenario_00003,proactive,5,-15270.0,0.0,3,0.04267406463623047,9,0,0.6239019879796578,0,3,0.0,-15000,0.0,0.0,-270.0,0
deterministic_Scenario_00003,reactive,1,-15271.600000000002,0.0,3,0.027995824813842773,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,2,-15271.600000000002,0.0,3,0.038912057876586914,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,3,-15271.600000000002,0.0,3,0.04450488090515137,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,4,-15271.600000000002,0.0,3,0.03100109100341797,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,5,-15271.600000000002,0.0,3,0.03543734550476074,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,myopic,1,-15271.600000000002,0.0,3,0.03141927719116211,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,myopic,2,-15271.600000000002,0.0,3,0.05648303031921387,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,myopic,3,-15271.600000000002,0.0,3,0.027452468872070312,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,myopic,4,-15271.600000000002,0.0,3,0.04076123237609863,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,myopic,5,-15271.600000000002,0.0,3,0.03163623809814453,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,proactive,1,-15270.400000000001,0.0,3,0.02991485595703125,9,0,0.6239019879796578,0,3,0.0,-15000,-0.4,0.0,-270.0,0
deterministic_Scenario_00003,proactive,2,-15270.400000000001,0.0,3,0.03189396858215332,9,0,0.6239019879796578,0,3,0.0,-15000,-0.4,0.0,-270.0,0
deterministic_Scenario_00003,proactive,3,-15270.400000000001,0.0,3,0.04929637908935547,9,0,0.6239019879796578,0,3,0.0,-15000,-0.4,0.0,-270.0,0
deterministic_Scenario_00003,proactive,4,-15270.400000000001,0.0,3,0.032767295837402344,9,0,0.6239019879796578,0,3,0.0,-15000,-0.4,0.0,-270.0,0
deterministic_Scenario_00003,proactive,5,-15270.400000000001,0.0,3,0.03350710868835449,9,0,0.6239019879796578,0,3,0.0,-15000,-0.4,0.0,-270.0,0
deterministic_Scenario_00003,reactive,1,-15271.600000000002,0.0,3,0.033289194107055664,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,2,-15271.600000000002,0.0,3,0.05066275596618652,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,3,-15271.600000000002,0.0,3,0.049652099609375,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,4,-15271.600000000002,0.0,3,0.030277013778686523,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,reactive,5,-15271.600000000002,0.0,3,0.03680872917175293,9,0,0.6239019879796578,0,3,0.0,-15000,-1.5999999999999999,0.0,-270.0,0
deterministic_Scenario_00003,greedy_reactive,1,54684.7,0.0,1,0.3309605121612549,6,2,0.6792698826597131,2,3,0.0,-5000,-0.8,11.500000000000002,-126.0,60000
deterministic_Scenario_00003,greedy_reactive,2,54684.7,0.0,1,0.2852437496185303,6,2,0.6792698826597131,2,3,0.0,-5000,-0.8,11.500000000000002,-126.0,60000
deterministic_Scenario_00003,greedy_reactive,3,54684.7,0.0,1,0.29807615280151367,6,2,0.6792698826597131,2,3,0.0,-5000,-0.8,11.500000000000002,-126.0,60000
deterministic_Scenario_00003,greedy_reactive,4,54684.7,0.0,1,0.29029297828674316,6,2,0.6792698826597131,2,3,0.0,-5000,-0.8,11.500000000000002,-126.0,60000
deterministic_Scenario_00003,greedy_reactive,5,54684.7,0.0,1,0.2917823791503906,6,2,0.6792698826597131,2,3,0.0,-5000,-0.8,11.500000000000002,-126.0,60000
deterministic_Scenario_00004,myopic,1,-6.0,0.0,0,0.017861366271972656,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,2,-6.0,0.0,0,0.017371654510498047,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,3,-6.0,0.0,0,0.0170743465423584,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,4,-6.0,0.0,0,0.017102479934692383,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,5,-6.0,0.0,0,0.01820659637451172,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,1,-6.0,0.0,0,0.01940321922302246,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,2,-6.0,0.0,0,0.0243375301361084,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,3,-6.0,0.0,0,0.023352861404418945,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,4,-6.0,0.0,0,0.01853775978088379,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,5,-6.0,0.0,0,0.01822686195373535,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,1,-6.0,0.0,0,0.01880621910095215,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,2,-6.0,0.0,0,0.013242959976196289,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,3,-6.0,0.0,0,0.02762913703918457,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,4,-6.0,0.0,0,0.020238876342773438,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,5,-6.0,0.0,0,0.017011404037475586,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,1,-6.0,0.0,0,0.025259733200073242,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,2,-6.0,0.0,0,0.024420499801635742,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,3,-6.0,0.0,0,0.019955873489379883,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,4,-6.0,0.0,0,0.021143674850463867,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,myopic,5,-6.0,0.0,0,0.02231454849243164,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,1,-6.0,0.0,0,0.02321648597717285,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,2,-6.0,0.0,0,0.026856422424316406,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,3,-6.0,0.0,0,0.02574443817138672,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
