Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward,ScenarioSlack,TotalFlights,TotalFlightMinutes,FullyDisruptedCount,UncertainCount,AvgAircraftProbability,AvgUncertaintyProbability,TotalAircraft,ScenarioCategory
deterministic_Scenario_00002,DQN Proactive-N,1,-3453.7000000000007,561.0,1,0.0431563854217529,7,1,0.3236957080442046,3,2,-28050.0,-5000,0.0,64.35000000000001,-168.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,2,-3453.7000000000007,561.0,1,0.0479533672332763,7,1,0.3236957080442046,3,2,-28050.0,-5000,0.0,64.35000000000001,-168.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,3,-3453.7000000000007,561.0,1,0.052311897277832,7,1,0.3236957080442046,3,2,-28050.0,-5000,0.0,64.35000000000001,-168.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,4,-3453.7000000000007,561.0,1,0.0472304821014404,7,1,0.3236957080442046,3,2,-28050.0,-5000,0.0,64.35000000000001,-168.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,5,-3453.7000000000007,561.0,1,0.0395753383636474,7,1,0.3236957080442046,3,2,-28050.0,-5000,0.0,64.35000000000001,-168.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,1,-25196.5,0.0,5,0.0437493324279785,9,0,0.5617690058479532,0,2,0.0,-25000,0.0,73.5,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,2,-25196.5,0.0,5,0.0499796867370605,9,0,0.5617690058479532,0,2,0.0,-25000,0.0,73.5,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,3,-25196.5,0.0,5,0.0504481792449951,9,0,0.5617690058479532,0,2,0.0,-25000,0.0,73.5,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,4,-25196.5,0.0,5,0.0495529174804687,9,0,0.5617690058479532,0,2,0.0,-25000,0.0,73.5,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,5,-25196.5,0.0,5,0.0499763488769531,9,0,0.5617690058479532,0,2,0.0,-25000,0.0,73.5,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,1,19432.8,107.0,1,0.0394635200500488,6,1,0.6155161691542288,1,2,-5350.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,2,19432.8,107.0,1,0.0446112155914306,6,1,0.6155161691542288,1,2,-5350.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,3,19432.8,107.0,1,0.049309492111206,6,1,0.6155161691542288,1,2,-5350.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,4,19432.8,107.0,1,0.037139892578125,6,1,0.6155161691542288,1,2,-5350.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,5,19432.8,107.0,1,0.0446774959564209,6,1,0.6155161691542288,1,2,-5350.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,1,-25282.0,2.0,5,0.0539386272430419,9,0,0.5554339897884756,1,2,-100.0,-25000,0.0,187.7,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,2,-25282.0,2.0,5,0.0465199947357177,9,0,0.5554339897884756,1,2,-100.0,-25000,0.0,187.7,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,3,-25282.0,2.0,5,0.0684804916381836,9,0,0.5554339897884756,1,2,-100.0,-25000,0.0,187.7,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,4,-25282.0,2.0,5,0.1103589534759521,9,0,0.5554339897884756,1,2,-100.0,-25000,0.0,187.7,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-N,5,-25282.0,2.0,5,0.0546112060546875,9,0,0.5554339897884756,1,2,-100.0,-25000,0.0,187.7,-270.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,1,-25080.0,0.0,5,0.0499958992004394,6,0,0.5378955114054452,1,2,0.0,-25000,0.0,146.0,-126.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,2,-25080.0,0.0,5,0.0494961738586425,6,0,0.5378955114054452,1,2,0.0,-25000,0.0,146.0,-126.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,3,-25080.0,0.0,5,0.0498323440551757,6,0,0.5378955114054452,1,2,0.0,-25000,0.0,146.0,-126.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,4,-25080.0,0.0,5,0.0499486923217773,6,0,0.5378955114054452,1,2,0.0,-25000,0.0,146.0,-126.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Proactive-U,5,-25080.0,0.0,5,0.0499899387359619,6,0,0.5378955114054452,1,2,0.0,-25000,0.0,146.0,-126.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,1,-15139.4,0.0,3,0.0706918239593505,7,0,0.6296909492273731,0,2,0.0,-15000,-1.0,29.55,-168.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,2,-15139.4,0.0,3,0.0563216209411621,7,0,0.6296909492273731,0,2,0.0,-15000,-1.0,29.55,-168.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,3,-15139.4,0.0,3,0.0544495582580566,7,0,0.6296909492273731,0,2,0.0,-15000,-1.0,29.55,-168.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,4,-15139.4,0.0,3,0.0527505874633789,7,0,0.6296909492273731,0,2,0.0,-15000,-1.0,29.55,-168.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,DQN Reactive,5,-15139.4,0.0,3,0.0450150966644287,7,0,0.6296909492273731,0,2,0.0,-15000,-1.0,29.55,-168.0,0,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
